WindSpeed,Humidity,Pressure,Temperature,UV,RainToday,Humidity_Ke
11,59,1024,12.4,1,Yes,76
2,72,1022.7,10.6,3,No,80
19,54,1015.4,17.2,7,No,75
13,61,1020.2,12.6,4,Yes,77
4,71,1020,12.1,1,No,79
20,56,1013.4,20.1,4,No,75
0,99,1006.4,19.1,8,Yes,87
15,100,1008.1,11.4,7,Yes,88
9,80,1019.3,10.4,7,Yes,82
13,92,1018.2,12.6,7,No,85
20,86,1021.8,9.7,7,Yes,84
13,68,1024.4,12.4,7,No,79
2,79,1025,11.7,1,No,82
7,73,1022.4,15.2,5,No,80
15,57,1013.8,18.8,7,No,75
9,65,1013.1,16.3,5,No,78
4,69,1023.8,16.8,4,No,79
26,58,1015.9,23,7,No,76
7,79,1013.4,16.9,5,No,82
13,53,1006.3,24.4,7,No,74
15,100,1014.9,14.4,8,Yes,88
11,92,1014.1,15.6,8,Yes,85
6,81,1016.4,13,7,No,82
2,77,1017.2,12.1,7,No,81
7,71,1017.9,15,3,No,79
13,64,1015.5,16.7,7,No,77
15,58,1025.5,13.8,1,No,76
9,74,1026.2,14.1,2,No,80
4,74,1024,15.9,1,No,80
6,76,1020.6,20.1,1,No,81
19,41,1019.6,25.4,3,No,71
17,49,1018.1,25.5,7,No,73
11,100,1016.4,19.3,8,Yes,88
2,98,1017,17.3,5,Yes,87
13,95,1009.8,20.8,8,Yes,86
20,95,1012.9,13.4,8,Yes,86
13,78,1017.9,15.2,7,No,81
2,71,1017.7,16.4,7,No,79
2,87,1016,18,7,No,84
6,100,1015.5,17.7,7,Yes,88
7,81,0,21,6,Yes,82
22,67,1010.2,24,4,0,78
7,95,1013.2,18.4,3,No,86
6,78,1012.2,21.4,7,No,81
17,59,1007.5,24.7,7,No,76
15,69,1003.5,24.9,8,Yes,79
13,75,1010.1,17.9,7,Yes,81
22,51,1011.4,14.5,7,No,74
22,62,1006.1,15.7,5,No,77
19,57,1005.1,15.3,7,Yes,75
7,56,1015.5,15,6,No,75
6,71,1015.6,17,2,No,79
20,58,1003.1,23.2,6,No,76
6,62,1008.8,15.9,5,No,77
11,60,1003.6,17.1,7,No,76
15,86,1001.7,12.3,7,Yes,84
17,61,996.5,15.1,7,Yes,77
26,71,1003.7,13,7,Yes,79
17,70,1010.4,14.6,7,No,79
7,67,1019.5,13.3,4,Yes,78
11,66,1022.1,15,5,No,78
13,67,1025.3,14.4,2,No,78
0,87,1012.6,16.2,7,No,84
11,65,1009.1,16.6,7,No,78
22,66,1011.7,13.1,7,No,78
7,68,1018.7,13,2,No,79
20,35,1013.1,22.7,1,No,69
7,68,1017.7,17.8,1,No,79
7,69,1010.3,21.4,4,No,79
15,76,1012.2,17,6,No,81
11,59,1016.3,17.8,4,No,76
9,60,1018,14.4,3,No,76
6,71,1014,14.1,3,No,79
9,73,1009.7,17.1,7,No,80
4,77,1010.5,17.4,1,No,81
15,48,1009.1,26.3,7,No,73
19,51,1009.1,27.8,7,No,74
9,80,1018.8,18.1,8,Yes,82
7,91,1016.1,19.8,8,No,85
6,99,1011.4,21.9,8,Yes,87
9,100,1004.2,21.9,7,Yes,88
11,79,1007.8,26.8,8,No,82
15,74,1000.7,24.5,6,Yes,80
4,80,1009.4,21.6,1,Yes,82
6,99,1009.8,18.4,3,No,87
15,62,1008.5,16.8,7,No,77
15,71,1011,15.7,7,No,79
9,69,1012.6,15.2,5,No,79
7,81,1012.6,15.6,2,No,82
15,58,1008.7,24.2,2,No,76
6,82,1015.3,17.8,1,No,82
7,85,1009.9,20.6,1,No,83
4,99,1005.1,14.6,7,Yes,87
4,68,1009,17.2,7,No,79
15,99,1014.1,16,7,Yes,87
2,85,1017.4,17.3,4,No,83
11,66,1022.4,16.9,0,No,78
6,73,1019.7,15.3,4,No,80
6,56,1015.7,25.7,1,No,75
7,77,1013.1,22.9,7,No,81
24,35,1003.8,31.6,6,No,69
4,69,1011.8,19.2,5,No,79
11,99,1014.9,17.5,5,No,87
7,100,1010.3,21.2,7,Yes,88
7,100,1006.1,17.6,7,Yes,88
19,63,1020.3,14.3,4,Yes,77
6,77,1026.1,13.6,1,No,81
11,75,1023,16,6,Yes,81
4,89,1023.4,13,7,No,84
6,94,1017.4,19.2,7,No,86
11,99,1010.3,22.1,7,Yes,87
17,69,1020.4,14.9,7,Yes,79
4,82,1023.2,12.9,5,No,82
9,82,1024.4,15.6,1,No,82
7,89,1021.8,19.4,7,No,84
7,78,1017.2,23,7,No,81
7,100,1013.4,19.5,4,Yes,88
6,89,1014.8,19.6,7,No,84
19,82,999.5,24.3,6,Yes,82
17,62,1009.3,19.1,7,No,77
17,70,1017.9,13.7,7,No,79
6,73,1025.8,13.8,6,No,80
6,77,1026.5,15.3,1,No,81
9,84,1020,13.5,5,No,83
7,84,1016.3,16.5,7,No,83
6,88,1009.8,17,7,No,84
11,100,1009.6,17.6,8,Yes,88
7,88,1009.6,15.8,8,Yes,84
17,78,1009.2,15,6,Yes,81
6,70,1018.2,12.3,7,No,79
13,67,1013.4,15,7,No,78
17,69,1015.6,14.1,8,No,79
13,63,1023.5,12.4,1,No,77
6,87,1025.4,13.4,1,No,84
11,55,1020.8,20.1,1,No,75
13,43,1012.5,22.6,7,No,72
2,84,1012.7,20.2,7,No,83
11,100,1015.4,14.8,8,Yes,88
4,92,1017.2,16.8,1,No,85
7,99,1017.2,19.1,4,No,87
15,75,1017,23.7,7,No,81
6,76,1025.8,15.3,1,Yes,81
4,100,1020.6,12.2,4,No,88
7,64,1022,15.3,5,No,77
7,69,1023.3,13.7,7,No,79
9,67,1019.5,13.6,6,No,78
6,99,1016.3,11.6,2,No,87
7,97,1011.8,15.6,4,No,87
6,95,1006,18.1,7,No,86
0,100,1002.6,18.7,7,No,88
6,83,1004.1,16.5,6,No,83
7,88,1003.4,15.8,7,No,84
13,98,1014.9,13.2,7,Yes,87
4,80,1024.4,14.2,7,No,82
4,94,1027,13.9,7,No,86
0,94,1028.3,13.2,3,No,86
4,100,1022.7,12.1,3,No,88
11,94,1018,15.8,3,No,86
9,63,1027.4,13.4,1,No,77
2,92,1018.8,12.6,8,No,85
6,100,1018.6,13,5,Yes,88
6,100,1019.4,9.1,6,No,88
4,99,1021.4,9.8,7,No,87
13,62,1026.9,12.1,7,Yes,77
9,73,1025.6,9.7,7,No,80
2,99,1019.7,6,7,No,87
4,94,1016.2,10.6,7,No,86
0,99,1022.1,8.5,3,Yes,87
7,99,1020.4,3,6,No,87
15,76,1010.5,7.7,7,Yes,81
7,99,1012.5,7.9,7,Yes,87
13,87,1012.8,12.4,8,Yes,84
9,99,1022.5,8.1,7,Yes,87
7,85,1031.3,10.2,7,Yes,83
9,66,1032.3,11.6,7,No,78
6,85,1031.8,11,4,No,83
4,99,1030.2,5.4,7,No,87
0,99,1028.3,9,7,No,87
6,93,1026.8,9.1,7,No,86
9,65,1021,13.6,5,No,78
19,61,1011,17.8,7,No,77
6,100,1001.3,13.3,7,Yes,88
13,99,1010.2,10.8,6,Yes,87
4,91,1020.5,9.8,7,Yes,85
0,91,1020.8,9.6,7,No,85
7,92,1021.5,10.8,7,Yes,85
7,99,1025,10.1,7,No,87
6,100,1026.7,9.2,7,No,88
4,100,1028.4,4.9,2,No,88
9,99,1025.7,7.2,1,No,87
4,99,1028.2,3.8,1,No,87
0,99,1026.2,7.2,7,No,87
6,74,1016.5,13.5,7,No,80
7,78,1015,10.7,5,No,81
13,61,1015.1,10.2,3,No,77
6,98,1019.2,4,6,Yes,87
28,67,1014.1,8.5,5,No,78
19,84,1018.8,5.3,2,Yes,83
11,83,1020.8,10.2,5,Yes,83
6,99,1023.7,8.3,6,No,87
0,99,1030.1,8.8,4,No,87
0,100,1031.5,5.4,2,No,88
0,100,1029.8,7.2,7,No,88
4,100,1029.2,4.3,7,No,88
0,100,1029.1,6.2,1,No,88
9,99,1021.6,2.6,7,No,87
15,94,1008.8,9.5,6,Yes,86
13,91,1013.6,11.6,2,Yes,85
13,82,1013.7,11.7,6,No,82
15,78,1009.2,11.6,7,No,81
13,76,1.00E+03,8,7,Yes,81
15,76,1010.8,9,7,Yes,81
9,90,1019,11.2,7,Yes,85
15,81,1025.7,12.1,7,Yes,82
15,90,1029,12.4,2,No,85
17,75,1023.1,10.9,3,No,81
4,99,1029.9,8.6,4,No,87
0,100,1035.8,5.9,1,No,88
11,100,1036.4,4.3,1,No,88
7,94,1036.8,7.8,7,No,86
6,89,1030.8,7.2,1,No,84
20,70,1022,10.4,7,No,79
17,57,1013,14.2,7,No,75
22,78,1007.3,10.7,7,Yes,81
22,66,1004.8,10,7,No,78
17,74,1005.8,10.4,7,Yes,80
13,86,1015.3,5.8,6,Yes,84
15,69,1024,8.3,7,No,79
15,71,1020.3,9,1,No,79
24,67,1011.6,9.2,7,No,78
7,88,1022.5,7.7,7,Yes,84
11,68,1022.9,10.3,7,No,79
11,96,1019.3,9.4,6,No,86
7,100,1030,7.5,2,Yes,88
6,100,1036.8,4.2,2,No,88
9,99,1030,2.7,7,No,87
13,82,1020.3,10.7,7,No,82
6,99,1017.7,8.5,7,Yes,87
13,100,1022.6,11.2,7,No,88
13,89,1027.4,10.2,7,No,84
13,98,1026,8.9,7,No,87
0,99,1025.2,7.4,1,No,87
6,100,1024.4,5.6,6,No,88
7,100,1018.2,8.3,7,Yes,88
0,100,1015.9,8.6,3,Yes,88
7,99,1023,8.2,7,Yes,87
9,99,1029.2,2.1,2,Yes,87
17,72,1026.7,9.7,1,No,80
11,62,1024.5,10.3,5,No,77
11,49,1019.1,12.6,7,No,73
9,82,1018,11.6,6,No,82
11,87,1017.2,11.7,7,No,84
7,68,1017,14.3,7,Yes,79
6,67,1017.8,14.3,1,No,78
19,36,1017,19.4,7,No,70
13,47,1017.5,15.8,7,No,73
0,91,1017.2,10.2,5,No,85
7,100,1014.6,6.6,6,Yes,88
4,99,1011.9,8.3,6,No,87
7,95,1009.4,8.6,7,No,86
2,100,1008.7,7.2,8,Yes,88
11,85,1016.8,11.3,7,Yes,83
2,100,1021.5,5.3,2,No,88
4,100,1024.2,5.2,8,No,88
2,100,1026.6,7.1,6,Yes,88
11,99,1022.5,8.6,8,No,87
11,72,1017.8,13.5,7,Yes,80
19,69,1005.8,13.9,7,No,79
11,81,1008.1,9.9,7,Yes,82
7,100,1022.3,11.1,7,No,88
2,100,1032,9.5,1,No,88
7,99,1036.6,7.9,4,No,87
7,98,1039.2,7.6,1,No,87
9,94,1035,9.7,1,No,86
7,94,1029.3,10,2,No,86
20,61,1019.4,15.1,7,No,77
7,99,1025.9,6.9,2,No,87
4,79,1022.6,9.6,4,No,82
6,81,1020.5,9.7,5,No,82
17,79,1018.2,11.4,4,No,82
4,95,1025.7,6.4,7,No,86
9,79,1025.5,11.2,7,No,82
6,99,1027.3,10.7,4,No,87
11,97,1027.5,9.1,1,No,87
19,49,1022.9,15.9,7,No,73
24,46,1018.5,19.1,7,No,72
4,99,1023.4,10.7,6,No,87
19,65,1010.5,15,5,No,78
9,68,1020.5,9.7,5,No,79
0,88,1023,6.9,7,No,84
9,99,1015.3,7.7,4,Yes,87
17,79,1018.5,9.9,7,Yes,82
17,99,1016.4,9.1,6,Yes,87
11,61,1025.7,9.8,7,No,77
15,62,1024.3,12.6,7,No,77
13,54,1019.2,14.6,7,No,75
6,86,1022.7,9,7,No,84
7,65,1013.8,14,3,No,78
6,95,1013.6,12.2,6,No,86
7,88,1017.5,13.7,2,No,84
24,40,1008.6,20.5,5,No,71
19,86,1006.9,11.5,5,Yes,84
15,66,1019.5,13,5,No,78
20,54,1018.4,18.2,1,No,75
19,53,1020.6,12.5,7,No,74
15,59,1023.5,11.5,7,No,76
13,67,1024.6,12.1,1,No,78
19,50,1023.3,14.5,7,No,74
20,50,1016.1,16.8,7,No,74
19,42,1001.9,21.6,7,No,71
9,99,993.3,10.9,7,Yes,87
11,70,1004.2,11.9,7,Yes,79
11,99,1008.1,9.7,7,Yes,87
13,67,1022.6,12.3,5,Yes,78
6,88,1025.7,6.5,6,No,84
4,89,1024,9.3,7,No,84
9,86,1018.5,11.7,7,No,84
0,93,1015.1,13.5,7,No,86
6,99,1013.6,12.9,7,No,87
9,100,1013.1,13.3,7,Yes,88
13,90,1009.5,13.1,6,Yes,85
7,75,1011.3,8.6,8,No,81
9,76,1013.4,11.9,7,Yes,81
6,85,1020.5,10.1,7,No,83
6,89,1021.6,9.8,7,No,84
7,91,1015.3,14.1,7,No,85
15,68,1007.8,19.2,6,No,79
19,65,1018,12.2,5,Yes,78
6,81,1034,8.7,0,Yes,82
7,83,1031.5,11.8,0,No,83
9,57,1026.6,19.8,1,No,75
15,36,1021.8,23.2,7,No,70
2,100,1024.7,14.7,8,Yes,88
7,99,1024.1,12.5,7,Yes,87
7,100,1019,12.8,7,Yes,88
15,88,1007.3,18.6,8,No,84
13,82,1016.1,12.4,7,Yes,82
6,72,1022.1,11.9,2,No,80
9,61,1020.6,16,7,No,77
24,57,1010.8,21.4,8,No,75
11,94,1010.3,15,4,Yes,86
20,99,1016.3,10.7,7,Yes,87
13,75,1025.9,12.4,7,Yes,81
11,79,1023,13.2,7,No,82
15,84,1015.7,13.9,8,No,83
13,69,1016.6,14.2,7,Yes,79
6,93,1020.6,13.5,1,Yes,86
7,79,1015.5,16.7,1,No,82
15,45,1005.9,24.9,7,No,72
4,89,1013.6,15.6,3,No,84
9,100,1011.6,17.5,7,Yes,88
6,78,1008,21.9,3,No,81
20,72,1012.8,15.2,7,Yes,80
2,68,1024.2,15.8,8,No,79
11,66,1019.7,17.1,1,No,78
7,92,1013.1,15.8,8,No,85
9,55,1007.6,18.8,7,Yes,75
9,69,1015.5,18.1,2,No,79
11,68,1019.4,16.1,1,Yes,79
7,73,1019.3,14.7,7,No,80
20,51,1011.6,25.4,6,No,74
7,100,1011.5,18.8,8,Yes,88
13,77,1013.4,15,6,Yes,81
9,60,1018.3,14.3,6,No,76
11,69,1012.2,15.8,4,No,79
17,55,1021.6,15.1,4,No,75
6,68,1026.5,14,1,No,79
6,69,1019.5,18.8,7,No,79
7,100,1005.1,16.8,7,Yes,88
13,90,1011.4,14.3,6,Yes,85
2,89,1015,18.1,7,No,84
13,47,1006.2,25.5,7,No,73
7,99,1008.3,14.4,7,Yes,87
17,67,1023.9,14.3,7,Yes,78
13,65,1025.4,14.9,1,No,78
4,75,1020.6,14.6,7,No,81
11,64,1022.3,13.6,7,No,77
6,65,1023.7,13.1,1,No,78
7,68,1019.1,14.7,5,No,79
9,67,1014.1,19.3,7,No,78
7,49,1010.3,22.9,4,No,73
15,50,1010.9,25,7,No,74
7,62,1006.9,23.4,7,No,77
13,99,1008.2,13.5,6,Yes,87
7,67,1010.2,14.8,7,No,78
24,62,1014.5,14.2,7,Yes,77
11,53,1018.6,14.7,4,No,74
6,77,1018.5,15.9,7,No,81
6,77,1019.5,18.1,1,No,81
9,64,1017.9,21.8,6,No,77
17,48,1010,23.7,7,No,73
11,92,1007,17.2,7,Yes,85
0,83,1016.9,16.2,7,No,83
11,81,1018.2,15.8,7,No,82
7,75,1017.4,18.7,1,No,81
6,79,1012.8,21.6,3,No,82
6,91,1011.6,19.3,3,No,85
11,85,1006.9,20.7,7,Yes,83
20,93,1007.5,16.8,8,Yes,86
9,64,1014.2,16.6,2,No,77
11,62,1017.2,17,1,No,77
11,68,1018.4,16.2,6,No,79
7,89,1019.6,15.9,1,No,84
19,49,1017.3,24.3,2,No,73
6,70,1015.3,22.6,2,No,79
4,54,1012.6,27,7,No,75
6,53,1012.1,25.3,7,No,74
11,99,1017.5,17,1,Yes,87
9,57,1019.3,15.3,5,No,75
11,60,1018.9,17.2,4,No,76
9,57,1008.9,21.8,7,No,75
11,87,1000.9,21.4,7,Yes,84
17,52,1009.4,17.2,7,Yes,74
19,57,1011.8,16,7,No,75
31,67,1006.4,14.2,6,Yes,78
7,99,1020.5,11.3,7,Yes,87
9,96,1019.6,13.5,6,Yes,86
9,67,1020.3,14.5,7,No,78
13,58,1020.8,16.9,1,No,76
17,52,1018,23.5,1,No,74
22,45,1016.9,26.5,7,No,72
13,61,1014.1,23.3,5,No,77
11,72,1019.7,16.6,1,No,80
9,90,1017.7,15.7,8,No,85
13,83,1017,19.3,7,No,83
6,76,1020.7,20.3,1,No,81
6,47,1020.3,24,1,No,73
17,43,1016,24.6,2,No,72
6,75,1015.5,19.8,1,No,81
7,75,1018.6,18.5,1,No,81
4,77,1017.1,19.2,1,No,81
2,68,1012.7,24.4,3,No,79
6,72,1007.4,24,6,No,80
11,85,992.7,23.5,3,Yes,83
28,61,1012.3,15.7,5,Yes,77
13,66,1017.5,15.5,5,No,78
7,78,1013.3,15.5,5,No,81
6,78,1008.6,17.8,1,No,81
11,72,1004,18.8,7,No,80
19,31,994.4,27.7,8,No,68
17,59,1007.5,14.9,7,Yes,76
11,68,1010.9,16,7,No,79
13,58,1014.9,16.3,5,No,76
4,76,1013.2,14.1,4,No,81
0,89,1011.7,17.7,6,No,84
11,90,1013.8,17.5,7,No,85
9,77,1016.9,17.5,7,Yes,81
9,79,1019.7,18.1,5,No,82
6,100,1020.5,15.3,1,No,88
6,64,1016.5,22.5,7,No,77
6,67,1014,22,5,No,78
6,90,1017.3,18.4,7,Yes,85
0,99,1018,16,3,No,87
2,96,1014.7,18.9,7,No,86
9,81,1015,19.6,8,No,82
9,76,1015.6,17.9,7,No,81
6,84,1016.2,16.1,1,No,83
7,96,1018.8,16.1,1,No,86
6,80,1020.6,16.8,1,No,82
11,39,1017.9,27.8,1,No,70
22,52,1013.4,27.1,5,No,74
6,100,1012.2,21.3,8,Yes,88
7,100,1015.1,17,8,Yes,88
11,69,1015.8,18.3,7,No,79
15,99,1007.4,16.2,8,Yes,87
13,64,1014.4,17.9,7,Yes,77
4,81,1014.5,15.5,8,No,82
4,99,1007.7,19.1,6,Yes,87
13,79,1017.9,15.6,7,No,82
11,83,1022.2,15.2,6,No,83
13,72,1028,14.9,7,No,80
13,75,1021.4,15.6,7,No,81
2,87,1012.9,17.1,1,No,84
7,75,1017.1,15.4,3,No,81
6,81,1019.1,13.1,7,No,82
2,89,1020.6,12.9,1,No,84
7,97,1018,14,6,No,87
0,74,1014.5,20.3,7,No,80
11,75,1010.4,21.9,7,No,81
6,80,1008.2,19.4,6,Yes,82
2,87,1019.1,13.5,5,Yes,84
0,99,1025.8,12.4,5,No,87
6,95,1024.1,13.5,1,No,86
13,54,1015.5,20.7,1,No,75
28,64,1004.2,18.9,5,No,77
6,81,1011.5,12.1,5,Yes,82
15,77,1005.9,11.1,6,Yes,81
15,83,1014.2,13.1,7,Yes,83
7,84,1023.2,12.7,7,No,83
6,97,1023.8,9.4,5,No,87
0,99,1024.6,11.1,7,No,87
9,89,1021.1,14.5,3,No,84
7,88,1019.3,12.3,7,No,84
6,99,1017.1,13.8,1,No,87
15,52,1013.2,20.9,6,No,74
9,68,1019.2,17.7,7,No,79
7,82,1016.6,14.2,7,No,82
19,50,1012.8,22.5,7,No,74
6,78,1017.2,15.6,2,No,81
4,93,1020,14.8,1,No,86
6,83,1014.5,19.3,6,No,83
17,67,1022.1,13.7,6,No,78
6,79,1019,11.5,6,No,82
19,69,1018.5,13.7,7,No,79
4,99,1032,9.2,7,Yes,87
7,65,1035.4,14.1,5,No,78
7,96,1033.8,10,0,No,86
7,85,1031.1,11.8,6,No,83
6,70,1025.4,14.5,3,No,79
17,47,1022.4,20.6,1,No,73
11,93,1026.2,15.3,5,No,86
2,89,1026.8,13.5,2,No,84
0,96,1023.6,12.1,1,No,86
2,98,1018,15.7,7,No,87
7,100,1017.5,14,4,No,88
11,100,1016.2,12.9,5,No,88
4,100,1007.9,16.1,6,Yes,88
7,72,1008.1,16.2,7,Yes,80
11,98,1012.9,8.9,7,Yes,87
15,100,1016.5,10.5,7,Yes,88
13,96,1022.5,12.6,7,Yes,86
0,100,1023.8,11.8,5,No,88
7,100,1021.6,11.9,6,No,88
4,67,1025.4,12.5,3,Yes,78
2,99,1024.7,6.6,7,No,87
7,64,1021.1,16,6,No,77
20,99,1024.4,10.5,6,Yes,87
17,79,1020.7,10.1,7,Yes,82
13,77,1021.2,12.3,7,Yes,81
6,80,1021.4,10.8,8,No,82
7,88,1018.6,10.7,7,Yes,84
9,70,1017.8,12,7,No,79
7,61,1014.5,14.9,2,No,77
15,44,1014.7,18.3,5,No,72
6,92,1022.8,10,1,No,85
13,79,1018.5,12.7,5,No,82
11,78,1020.2,9.9,7,No,81
17,90,1017.4,9.9,4,Yes,85
6,85,1026.5,11.4,7,Yes,83
7,99,1028.1,10.7,6,Yes,87
2,99,1026.8,10.5,6,No,87
6,99,1024.8,9.6,7,No,87
4,89,1022.8,9.8,6,No,84
6,99,1024.2,10.6,7,Yes,87
2,99,1027.7,7.8,3,No,87
4,99,1023.9,6,6,No,87
19,57,1020.4,12.8,6,No,75
13,60,1016,13.3,1,No,76
4,66,1016.2,10.2,7,No,78
13,99,1007.7,8.9,8,Yes,87
11,89,1013.8,11.2,7,Yes,84
9,99,1024.7,9.7,7,Yes,87
7,94,1030.2,10.3,7,No,86
0,90,1033.7,10.5,7,No,85
6,100,1036.4,9,7,No,88
7,100,1032.8,5,1,No,88
6,100,1030.2,4.9,5,No,88
7,99,1024.5,4.2,5,No,87
4,100,1018.2,8.1,6,No,88
11,100,1007.4,11.3,8,Yes,88
22,70,1014.2,10.7,7,Yes,79
6,84,1024.5,9.5,7,No,83
2,99,1026.5,9.3,7,No,87
7,80,1028.2,10.1,7,No,82
7,100,1028.2,9.9,8,Yes,88
6,99,1028.3,7.3,7,No,87
7,100,1026.8,5.3,1,No,88
6,99,1023.1,3.6,7,No,87
7,98,1020.4,6.4,7,No,87
13,67,1013.1,13,7,No,78
13,81,1012.3,11.1,2,Yes,82
9,81,1014.7,9.1,7,No,82
13,82,1018.3,11.8,7,No,82
4,100,1023.2,9.6,7,Yes,88
9,89,1025,7.2,6,Yes,84
9,82,1018.3,6.6,7,No,82
13,97,1008.2,9.2,8,Yes,87
13,100,1005,8.7,7,Yes,88
13,80,1022,7.2,7,Yes,82
15,77,1027.8,10.7,7,No,81
13,89,1028.5,11.5,8,No,84
7,60,1032.9,8,6,No,76
6,98,1031.2,4.2,6,No,87
7,85,1021.4,9.4,7,No,83
17,62,1007.5,13.7,7,No,77
20,84,1008.7,7.9,5,Yes,83
19,80,1012.8,7.4,7,No,82
17,100,1020.7,7.9,7,Yes,88
6,100,1024.5,9.8,6,Yes,88
6,100,1030.3,7.8,7,Yes,88
6,100,1036.2,6.9,3,No,88
6,100,1036.5,5.5,7,No,88
6,99,1033.1,0.9,1,No,87
9,99,1029.9,1.8,7,No,87
13,83,1025.5,9.3,7,No,83
6,87,1017.6,9.9,8,No,84
22,83,1013.6,11.9,7,Yes,83
2,87,1012,10.6,8,No,84
0,100,1009.1,9.4,7,Yes,88
13,78,1008.6,11.1,4,No,81
17,69,1017.6,8.6,3,Yes,79
15,89,1024.9,12,7,No,84
15,72,1021.8,12.7,7,No,80
13,99,1018.3,8.1,3,Yes,87
4,99,1023.1,3.4,7,No,87
4,91,1027.5,9,7,No,85
2,100,1033.3,6.7,7,No,88
0,99,1033.3,9.8,7,No,87
7,100,1031.6,3.9,7,No,88
6,95,1027.3,6.4,7,No,86
9,67,1017.7,12,7,No,78
19,85,1008.2,9.3,6,Yes,83
0,100,1011.5,9.7,7,Yes,88
4,99,1020.3,8.8,5,Yes,87
7,100,1027.5,7.1,7,Yes,88
6,99,1031.2,7.7,6,Yes,87
0,100,1030.6,6.3,7,No,88
6,100,1027.2,3.3,6,No,88
6,100,1021.9,3.1,7,No,88
17,64,1015.6,10,6,No,77
7,88,1015.9,10.3,3,No,84
24,73,1008.9,11.6,7,No,80
13,74,1018.5,8,7,Yes,80
15,71,1022.9,9.7,6,No,79
11,55,1014.9,11.6,7,No,75
19,75,1018,8.6,4,Yes,81
15,99,1027,9.9,7,Yes,87
11,99,1030.4,10.3,7,No,87
6,100,1030.6,7.2,7,No,88
0,100,1026.4,5.1,7,No,88
9,62,1017.3,11.5,7,No,77
19,99,1015.4,7.7,7,Yes,87
20,76,1011.5,9.7,5,Yes,81
19,74,998.3,8.8,8,Yes,80
20,99,1013.2,9.9,7,Yes,87
7,69,1023.3,9.3,7,Yes,79
17,78,1022.3,9.1,7,No,81
15,63,1015.7,10.9,7,No,77
0,67,1006.2,12.8,7,No,78
15,54,1000.7,14.7,2,No,75
17,73,1007.4,8.9,7,Yes,80
17,66,1017.6,9.1,7,No,78
15,65,1020.1,10.1,7,No,78
13,66,1023.6,9.8,7,No,78
13,57,1020.9,12.6,5,No,75
19,57,1006.5,13.4,1,No,75
15,66,1010.7,8.2,7,Yes,78
9,99,1019.1,8.3,3,Yes,87
0,90,1026.6,9.4,1,No,85
13,71,1023.7,11.1,1,No,79
7,86,1021.7,9.1,7,No,84
17,38,1018.2,16.2,1,No,70
31,24,1000.2,20.3,8,No,66
20,65,1003.4,14.3,6,Yes,78
26,64,1003.4,10.2,3,Yes,77
19,76,1016.7,11.8,7,Yes,81
11,79,1025.7,11.2,0,No,82
2,100,1024.7,7.2,7,No,88
6,96,1025.6,9.7,2,No,86
11,57,1016.3,16.3,7,No,75
15,75,1014.2,9.8,6,Yes,81
9,75,1020.1,11.1,7,No,81
6,90,1026.5,11,5,No,85
6,89,1020.9,9.5,7,No,84
9,99,1020.5,11.5,7,Yes,87
2,99,1016.5,10.2,7,No,87
6,98,1017.9,11.6,7,No,87
9,99,1015.1,12.7,7,No,87
15,76,1014,15,7,No,81
4,92,1019,13.2,1,No,85
20,57,1007.3,14.6,3,No,75
20,65,1016.8,9.8,7,No,78
7,76,1023.1,10.2,7,No,81
9,68,1017.6,13.5,7,No,79
24,25,1007.1,22.1,1,No,67
9,80,998.1,14.6,7,Yes,82
22,58,1008.1,9,7,Yes,76
17,72,1021.1,11,7,Yes,80
13,82,1030.9,11.8,7,No,82
2,75,1033.2,13.6,1,No,81
19,54,1025.2,18.3,0,No,75
22,32,1013.9,22,1,No,68
13,75,1017.8,13.2,6,No,81
9,75,1016.8,12.2,8,No,81
15,95,1020.3,8.9,7,Yes,86
6,84,1017.2,9.6,7,No,83
6,100,1015.3,9,6,No,88
6,89,1012.8,8.5,7,Yes,84
7,92,1010.2,8.4,7,No,85
17,77,1019.9,11.8,7,No,81
17,84,1022.7,11.1,7,Yes,83
6,87,1025.2,10.7,1,Yes,84
11,50,1018.6,18.1,6,No,74
9,76,1011.7,15.3,7,No,81
19,70,1020.9,11.6,7,No,79
6,88,1021.3,10.5,7,No,84
9,97,1012.4,13.4,1,No,87
13,75,1015.4,13,7,No,81
11,68,1017.6,12.6,6,No,79
6,85,1023.9,11.1,5,Yes,83
7,54,1024.4,14,7,No,75
9,50,1018.1,16.8,8,No,74
19,51,1006.1,19.3,7,No,74
11,74,1013.8,11.1,7,Yes,80
11,86,1021,10.7,7,Yes,84
9,69,1025.6,12.6,6,No,79
4,82,1021.5,12.2,7,No,82
11,46,1013.8,22.2,3,No,72
17,30,1010.9,25.5,8,No,68
13,84,1008.1,11.9,7,Yes,83
9,99,1019,10.9,7,Yes,87
9,70,1018.9,13.1,7,No,79
7,69,1015.6,18.9,6,No,79
19,27,1010.5,26.8,7,No,67
20,66,1009.8,19.9,7,No,78
4,87,1011.4,15.1,8,Yes,84
7,83,1011.8,15.2,3,No,83
17,55,1018.3,14.5,5,No,75
7,82,1026.5,12.1,2,Yes,82
9,63,1024.8,16.4,0,No,77
13,34,1015.4,20.9,6,No,69
15,56,1023.9,13.5,3,No,75
11,66,1019.4,13.3,7,No,78
4,75,1016.2,14.2,8,No,81
13,62,1016.1,13.4,6,No,77
2,83,1017,13.1,7,No,83
4,99,1014.6,10.3,3,Yes,87
9,69,1020.7,15.5,1,No,79
